,open,high,low,close,H-L,O-C,5day MA,Std_dev,RSI,Williams %R,ema_3,sma_3,ema_10,sma_10,ema_30,sma_30,H_line,M_line,L_line,cci,macd,macdsignal,macdhist,ATR
218,0.92255,0.92332,0.91646,0.9179,0.006859999999999977,-0.004649999999999932,0.9233720000000002,0.002631248752976355,31.895903439500056,-85.44108574953651,0.9203767657640802,0.9209166666666669,0.9238070175412907,0.923781,0.9266414713544895,0.9284216666666666,0.9295019890756842,0.923781,0.9180600109243158,-114.61056602999922,-0.0018537442971306994,-0.0006699209752747072,-0.0011838233218559922,0.006672781027772435
219,0.9179,0.9194200000000001,0.90876,0.9101600000000001,0.010660000000000114,-0.007739999999999969,0.9221680000000003,0.005443576030519049,23.158023809016147,-91.86519465427041,0.9152683828820402,0.9168700000000003,0.9213257416246924,0.922499,0.9255781506219418,0.9280186666666667,0.9325045802432546,0.922499,0.9124934197567454,-190.27260390961152,-0.0028517599327652077,-0.0011062887667728073,-0.0017454711659924003,0.006957582382931556
220,0.9101600000000001,0.9101600000000001,0.9101600000000001,0.9101600000000001,0.0,0.0,0.9191780000000003,0.006175125909651086,23.158023809016143,-91.86519465427041,0.9127141914410202,0.9127400000000003,0.9192956067838393,0.9208409999999999,0.9245834312269778,0.9273093333333334,0.9327918039898946,0.9208409999999999,0.9088901960101052,-187.81221773005512,-0.0036011823261224984,-0.0016052674786427457,-0.0019959148474797527,0.006460612212722159
221,0.9109200000000001,0.911,0.9101600000000001,0.9101600000000001,0.0008399999999999519,-0.0007599999999999829,0.9166140000000004,0.0057527454315349485,23.158023809016143,-91.74041297935064,0.9114370957205101,0.9101600000000003,0.9176345873685958,0.9189159999999997,0.9236528872768502,0.9266213333333334,0.9309268957204188,0.9189159999999997,0.9069051042795807,-149.84349273552823,-0.004147297508084846,-0.002113673484531166,-0.00203362402355368,0.006059139911813429
222,0.9101600000000001,0.91612,0.9065799999999999,0.90764,0.009540000000000104,-0.0025200000000000777,0.9141860000000005,0.003898984483176468,20.548461834405124,-94.20131291028416,0.9095385478602551,0.9093200000000002,0.9158173896652148,0.9172879999999998,0.9226197977751179,0.9258493333333334,0.9304979713855241,0.9172879999999998,0.9040780286144754,-122.72670249237405,-0.004728928519501574,-0.0026367244915252476,-0.0020922040279763264,0.0063077727752553344
223,0.90764,0.91096,0.9038799999999999,0.9053399999999999,0.007080000000000086,-0.0023000000000000798,0.9112040000000003,0.0021683911086456177,18.41749584861947,-92.89537712895371,0.9074392739301276,0.9077133333333336,0.9139124097260848,0.9154299999999997,0.921504972112207,0.9250586666666667,0.9295793180049826,0.9154299999999997,0.9012806819950169,-127.96416530404434,-0.005314207192041787,-0.0031722210316285555,-0.002141986160413231,0.006362931862737102
224,0.9053399999999999,0.9064200000000001,0.89884,0.89989,0.007580000000000142,-0.005449999999999955,0.9086920000000003,0.004272975544050628,14.428672781468837,-95.71078431372551,0.9036646369650638,0.9042900000000001,0.9113628806849785,0.9129079999999996,0.9201104577823872,0.9240659999999999,0.9282010358008908,0.9129079999999996,0.8976149641991085,-141.03792452303367,-0.0061469559275983965,-0.003767168010822524,-0.0023797879167758726,0.006449865301113034
225,0.89981,0.9065,0.8982700000000001,0.90551,0.008229999999999849,0.005700000000000038,0.9066380000000003,0.0037939649444947727,31.61134135952524,-65.76832151300277,0.9045873184825319,0.9035800000000002,0.9102987205604369,0.9111609999999996,0.9191684927641687,0.9231683333333333,0.9254082101131397,0.9111609999999996,0.8969137898868594,-107.00564608577153,-0.00628102452750634,-0.0042699393141592875,-0.002011085213347053,0.006577017779604949
226,0.90551,0.9088799999999999,0.90265,0.9071100000000001,0.006229999999999958,0.0016000000000000458,0.9057080000000001,0.003076584144803364,35.74384521961512,-50.47619047619049,0.905848659241266,0.9041700000000003,0.9097189531858121,0.9096419999999995,0.918390525489061,0.9222413333333332,0.9219174577922137,0.9096419999999995,0.8973665422077853,-72.23130227001198,-0.006186850074129224,-0.004653321466153275,-0.0015335286079759492,0.006552230795347449
227,0.90728,0.90728,0.90728,0.90728,0.0,0.0,0.9050980000000001,0.0030056164093336074,36.20463176759348,-49.52380952381014,0.9065643296206329,0.9066333333333336,0.9092755071520281,0.9081149999999996,0.9176737173929925,0.9213326666666666,0.9168868287721534,0.9081149999999996,0.8993431712278457,-55.57876938961282,-0.006029000002974794,-0.004928457173517579,-0.001100542829457215,0.006096357167108338
228,0.9072,0.90736,0.9042399999999999,0.9049,0.0031200000000001227,-0.0022999999999999687,0.9050260000000001,0.003000561614107524,32.53048762412682,-62.857142857143174,0.9057321648103165,0.9064300000000003,0.9084799603971139,0.9068149999999996,0.9168496065934446,0.9206420000000001,0.9128167480792855,0.9068149999999996,0.9008132519207137,-67.2937289853865,-0.00602647929192246,-0.005148061597198555,-0.0008784176947239045,0.005883760226600608
229,0.9049,0.90522,0.8978700000000001,0.90176,0.007349999999999968,-0.0031400000000000317,0.9049380000000001,0.002232234306710477,28.272013533066804,-70.28265851795287,0.9037460824051582,0.9046466666666669,0.9072581494158204,0.9059749999999995,0.9158760835874159,0.9198466666666667,0.9122155272219526,0.9059749999999995,0.8997344727780464,-105.17696296970041,-0.006206310879651622,-0.005359711453689168,-0.0008465994259624536,0.005988491638986277
230,0.90176,0.90184,0.88964,0.89274,0.012199999999999989,-0.009020000000000028,0.9053120000000001,0.006027704372317636,19.867180566895833,-83.88773388773387,0.898243041202579,0.8998000000000003,0.9046184858856712,0.9042329999999996,0.9143834330333891,0.9188033333333333,0.9137127850190391,0.9042329999999996,0.8947532149809602,-170.3671444030914,-0.006996021543773878,-0.0056869734717061105,-0.0013090480720677677,0.006432170807630114
231,0.89274,0.89771,0.88846,0.8971399999999999,0.00924999999999998,0.0043999999999999595,0.9027580000000001,0.005875259994252043,31.106705645050653,-57.492654260529086,0.8976915206012894,0.8972133333333335,0.9032587611791855,0.9029309999999997,0.9132709534828478,0.917928,0.9123733533087098,0.9029309999999997,0.8934886466912896,-155.76140716564316,-0.007184016832829432,-0.005986382143930775,-0.0011976346888986572,0.006633444321370819
232,0.8971399999999999,0.9045200000000001,0.8957,0.9025700000000001,0.00882000000000005,0.005430000000000157,0.900764,0.004859045173700208,42.335773011375,-30.9010773751217,0.9001307603006448,0.8974833333333336,0.903133531873879,0.9024239999999997,0.9125805693871802,0.916941,0.9113297338836452,0.9024239999999997,0.8935182661163541,-56.23145400593092,-0.0068162750583535825,-0.006152360726815336,-0.0006639143315382463,0.0067896268698443354
